"","id","game","category","item","itemnum","RT","RTstart","listrank"
"7891","SSHj1YWXmrM",7,"Musical Instruments","viola",2,1328,5479,2
"7892","SSHj1YWXmrM",7,"Musical Instruments","violin",1,4151,4151,2
"7893","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","bakingpowder",24,3888,63317,2
"7894","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","bakingsoda",25,3840,67157,2
"7895","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","bowls",15,1496,37926,2
"7896","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","chair",3,1960,6599,2
"7897","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","cheeseknives",12,4343,28446,2
"7898","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","coffeemaker",30,3319,77772,2
"7899","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","cups",28,4096,73413,2
"7900","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","food",9,792,17903,2
"7901","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","fork",6,1408,11567,2
"7902","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","ingredients",10,2232,20135,2
"7903","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","knife",7,1568,13135,2
"7904","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","measuringcups",22,5183,55837,2
"7905","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","measuringspoons",23,3592,59429,2
"7906","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","microwave",34,2559,86948,2
"7907","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","mixer",4,2296,8895,2
"7908","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","mixingspoon",11,3968,24103,2
"7909","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","mugs",29,1040,74453,2
"7910","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","oil",20,1200,47638,2
"7911","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","oven",32,1072,82620,2
"7912","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","pans",17,968,39902,2
"7913","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","pepper",27,1344,69317,2
"7914","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","platter",14,2664,36430,2
"7915","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","pots",16,1008,38934,2
"7916","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","salt",26,816,67973,2
"7917","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","sauces",19,2192,46438,2
"7918","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","servingplates",13,5320,33766,2
"7919","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","sink",1,3152,3152,2
"7920","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","spices",18,4344,44246,2
"7921","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","spoon",5,1264,10159,2
"7922","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","steakknife",8,3976,17111,2
"7923","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","stove",33,1769,84389,2
"7924","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","tabe",2,1487,4639,2
"7925","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","toaster",31,3776,81548,2
"7926","SSHj1YWXmrM",8,"Objects You Would Find in The Kitchen","water",21,3016,50654,2
"7927","SSHj1YWXmrM",9,"Cities","[rincetonm",7,3592,22591,1
"7928","SSHj1YWXmrM",9,"Cities","albany",11,1632,36214,1
"7929","SSHj1YWXmrM",9,"Cities","barcelona",3,2615,7511,1
"7930","SSHj1YWXmrM",9,"Cities","buffalo",10,3480,34582,1
"7931","SSHj1YWXmrM",9,"Cities","chicago",5,2048,12671,1
"7932","SSHj1YWXmrM",9,"Cities","cleveland",15,6592,63741,1
"7933","SSHj1YWXmrM",9,"Cities","denver",14,14607,57149,1
"7934","SSHj1YWXmrM",9,"Cities","dubai",13,1680,42542,1
"7935","SSHj1YWXmrM",9,"Cities","losangeles",4,3112,10623,1
"7936","SSHj1YWXmrM",9,"Cities","madrid",2,1584,4896,1
"7937","SSHj1YWXmrM",9,"Cities","newark",17,7175,78892,1
"7938","SSHj1YWXmrM",9,"Cities","newyork",1,3312,3312,1
"7939","SSHj1YWXmrM",9,"Cities","princeton",8,5295,27886,1
"7940","SSHj1YWXmrM",9,"Cities","raleigh",16,7976,71717,1
"7941","SSHj1YWXmrM",9,"Cities","saltlakecity",12,4648,40862,1
"7942","SSHj1YWXmrM",9,"Cities","sanfrancisco",6,6328,18999,1
"7943","SSHj1YWXmrM",9,"Cities","syracuse",9,3216,31102,1
"7944","SSHj1YWXmrM",10,"Clothing Articles","anklesocks",12,3328,32710,2
"7945","SSHj1YWXmrM",10,"Clothing Articles","ballgown",25,1768,87676,2
"7946","SSHj1YWXmrM",10,"Clothing Articles","cargopants",18,9072,63061,2
"7947","SSHj1YWXmrM",10,"Clothing Articles","croptop",6,1816,14503,2
"7948","SSHj1YWXmrM",10,"Clothing Articles","dress",22,2848,82876,2
"7949","SSHj1YWXmrM",10,"Clothing Articles","gloves",13,2016,34726,2
"7950","SSHj1YWXmrM",10,"Clothing Articles","gown",24,1088,85908,2
"7951","SSHj1YWXmrM",10,"Clothing Articles","hat",14,2208,36934,2
"7952","SSHj1YWXmrM",10,"Clothing Articles","joggers",10,7167,26150,2
"7953","SSHj1YWXmrM",10,"Clothing Articles","leggings",3,3128,8087,2
"7954","SSHj1YWXmrM",10,"Clothing Articles","minidress",23,1944,84820,2
"7955","SSHj1YWXmrM",10,"Clothing Articles","miniskirt",9,1880,18983,2
"7956","SSHj1YWXmrM",10,"Clothing Articles","noshowsocks",21,11151,80028,2
"7957","SSHj1YWXmrM",10,"Clothing Articles","pants",2,1832,4959,2
"7958","SSHj1YWXmrM",10,"Clothing Articles","poloshirt",16,3304,51877,2
"7959","SSHj1YWXmrM",10,"Clothing Articles","shirt",1,3127,3127,2
"7960","SSHj1YWXmrM",10,"Clothing Articles","skirt",8,1000,17103,2
"7961","SSHj1YWXmrM",10,"Clothing Articles","socks",11,3232,29382,2
"7962","SSHj1YWXmrM",10,"Clothing Articles","stockings",20,3256,68877,2
"7963","SSHj1YWXmrM",10,"Clothing Articles","sweater",7,1600,16103,2
"7964","SSHj1YWXmrM",10,"Clothing Articles","sweatshirt",5,2176,12687,2
"7965","SSHj1YWXmrM",10,"Clothing Articles","tanktop[",17,2112,53989,2
"7966","SSHj1YWXmrM",10,"Clothing Articles","tennisskirt",15,11639,48573,2
"7967","SSHj1YWXmrM",10,"Clothing Articles","tights",19,2560,65621,2
"7968","SSHj1YWXmrM",10,"Clothing Articles","yogapants",4,2424,10511,2
"7969","SSHj1YWXmrM",11,"Pieces of Furniture","bed",5,2984,12671,2
"7970","SSHj1YWXmrM",11,"Pieces of Furniture","bedframe",15,3128,42734,2
"7971","SSHj1YWXmrM",11,"Pieces of Furniture","bedsidetable",12,5144,31927,2
"7972","SSHj1YWXmrM",11,"Pieces of Furniture","booth",14,1552,39606,2
"7973","SSHj1YWXmrM",11,"Pieces of Furniture","cabinet",16,4888,47622,2
"7974","SSHj1YWXmrM",11,"Pieces of Furniture","coffeetabell",11,3296,26783,2
"7975","SSHj1YWXmrM",11,"Pieces of Furniture","couch",18,8408,57606,2
"7976","SSHj1YWXmrM",11,"Pieces of Furniture","desk",2,1248,4112,2
"7977","SSHj1YWXmrM",11,"Pieces of Furniture","diningroomtable",13,6127,38054,2
"7978","SSHj1YWXmrM",11,"Pieces of Furniture","dresser",17,1576,49198,2
"7979","SSHj1YWXmrM",11,"Pieces of Furniture","foldupchair",24,3920,77693,2
"7980","SSHj1YWXmrM",11,"Pieces of Furniture","fullbed",6,1632,14303,2
"7981","SSHj1YWXmrM",11,"Pieces of Furniture","kingbed",8,3232,19335,2
"7982","SSHj1YWXmrM",11,"Pieces of Furniture","kitchenisland",4,4183,9687,2
"7983","SSHj1YWXmrM",11,"Pieces of Furniture","loungechair",21,7624,69525,2
"7984","SSHj1YWXmrM",11,"Pieces of Furniture","loveseat",19,2327,59933,2
"7985","SSHj1YWXmrM",11,"Pieces of Furniture","queenbed",9,2256,21591,2
"7986","SSHj1YWXmrM",11,"Pieces of Furniture","recliner",22,2576,72101,2
"7987","SSHj1YWXmrM",11,"Pieces of Furniture","sectional",20,1968,61901,2
"7988","SSHj1YWXmrM",11,"Pieces of Furniture","shair",1,2864,2864,2
"7989","SSHj1YWXmrM",11,"Pieces of Furniture","sunnchair",23,1672,73773,2
"7990","SSHj1YWXmrM",11,"Pieces of Furniture","table",3,1392,5504,2
"7991","SSHj1YWXmrM",11,"Pieces of Furniture","table",10,1896,23487,2
"7992","SSHj1YWXmrM",11,"Pieces of Furniture","twinbed",7,1800,16103,2
"7993","SSHj1YWXmrM",11,"Pieces of Furniture","worktable",25,6351,84044,2
"7994","SSHj1YWXmrM",12,"Cities","atlanta",2,2160,6111,2
"7995","SSHj1YWXmrM",12,"Cities","charlotte",19,16111,78380,2
"7996","SSHj1YWXmrM",12,"Cities","chicago",14,6375,43309,2
"7997","SSHj1YWXmrM",12,"Cities","cleveland",15,4848,48157,2
"7998","SSHj1YWXmrM",12,"Cities","fortlauderda;e",17,3912,56389,2
"7999","SSHj1YWXmrM",12,"Cities","fortlauderdale",18,5880,62269,2
"8000","SSHj1YWXmrM",12,"Cities","kansascity",7,3096,19702,2
"8001","SSHj1YWXmrM",12,"Cities","losangeles",3,2048,8159,2
"8002","SSHj1YWXmrM",12,"Cities","miami",16,4320,52477,2
"8003","SSHj1YWXmrM",12,"Cities","nashville",20,7887,86267,2
"8004","SSHj1YWXmrM",12,"Cities","newark",13,3432,36934,2
"8005","SSHj1YWXmrM",12,"Cities","newhaven",9,3176,25550,2
"8006","SSHj1YWXmrM",12,"Cities","newyork",1,3951,3951,2
"8007","SSHj1YWXmrM",12,"Cities","norwalk",10,1416,26966,2
"8008","SSHj1YWXmrM",12,"Cities","portland",5,1680,13359,2
"8009","SSHj1YWXmrM",12,"Cities","princeton",11,2920,29886,2
"8010","SSHj1YWXmrM",12,"Cities","raleigh",12,3616,33502,2
"8011","SSHj1YWXmrM",12,"Cities","saltlakecity",8,2672,22374,2
"8012","SSHj1YWXmrM",12,"Cities","sanfransisco",4,3520,11679,2
"8013","SSHj1YWXmrM",12,"Cities","seattle",6,3247,16606,2
"8014","SSHj1YWXmrM",13,"Countries","australia",12,6104,29838,1
"8015","SSHj1YWXmrM",13,"Countries","cambodia",19,7464,71516,1
"8016","SSHj1YWXmrM",13,"Countries","canada",3,1192,9295,1
"8017","SSHj1YWXmrM",13,"Countries","china",9,872,20054,1
"8018","SSHj1YWXmrM",13,"Countries","cuba",15,10135,45533,1
"8019","SSHj1YWXmrM",13,"Countries","dominicanrepublic",16,3872,49405,1
"8020","SSHj1YWXmrM",13,"Countries","england",6,1408,14295,1
"8021","SSHj1YWXmrM",13,"Countries","france",5,920,12887,1
"8022","SSHj1YWXmrM",13,"Countries","germany",7,1903,16198,1
"8023","SSHj1YWXmrM",13,"Countries","greenland",21,13783,89691,1
"8024","SSHj1YWXmrM",13,"Countries","haiti",17,1536,50941,1
"8025","SSHj1YWXmrM",13,"Countries","italy",14,2928,35398,1
"8026","SSHj1YWXmrM",13,"Countries","japan",10,1128,21182,1
"8027","SSHj1YWXmrM",13,"Countries","mexico",2,1688,8103,1
"8028","SSHj1YWXmrM",13,"Countries","mongolia",20,4392,75908,1
"8029","SSHj1YWXmrM",13,"Countries","newzealand",18,13111,64052,1
"8030","SSHj1YWXmrM",13,"Countries","phillipines",11,2552,23734,1
"8031","SSHj1YWXmrM",13,"Countries","russia",8,2984,19182,1
"8032","SSHj1YWXmrM",13,"Countries","spain",4,2672,11967,1
"8033","SSHj1YWXmrM",13,"Countries","ukraine",13,2632,32470,1
"8034","SSHj1YWXmrM",13,"Countries","unitedstates",1,6415,6415,1
"8035","SSHj1YWXmrM",14,"Fruits","apple",1,4784,4784,1
"8036","SSHj1YWXmrM",14,"Fruits","banana",2,3800,8584,1
"8037","SSHj1YWXmrM",14,"Fruits","blackberry",5,4120,18832,1
"8038","SSHj1YWXmrM",14,"Fruits","bloodorange",15,4608,54791,1
"8039","SSHj1YWXmrM",14,"Fruits","blueberry",4,3288,14712,1
"8040","SSHj1YWXmrM",14,"Fruits","cantloupe",6,3208,22040,1
"8041","SSHj1YWXmrM",14,"Fruits","cherry",20,3184,81638,1
"8042","SSHj1YWXmrM",14,"Fruits","clementine",14,1936,50183,1
"8043","SSHj1YWXmrM",14,"Fruits","dragonfruit",17,17160,76046,1
"8044","SSHj1YWXmrM",14,"Fruits","guava",11,3216,38935,1
"8045","SSHj1YWXmrM",14,"Fruits","honeydew",8,2352,27760,1
"8046","SSHj1YWXmrM",14,"Fruits","lemon",18,1304,77350,1
"8047","SSHj1YWXmrM",14,"Fruits","lime",19,1104,78454,1
"8048","SSHj1YWXmrM",14,"Fruits","mango",12,2752,41687,1
"8049","SSHj1YWXmrM",14,"Fruits","orange",13,6560,48247,1
"8050","SSHj1YWXmrM",14,"Fruits","peach",10,1688,35719,1
"8051","SSHj1YWXmrM",14,"Fruits","pineapple",7,3368,25408,1
"8052","SSHj1YWXmrM",14,"Fruits","pomogranate",21,4984,86622,1
"8053","SSHj1YWXmrM",14,"Fruits","rasperry",3,2840,11424,1
"8054","SSHj1YWXmrM",14,"Fruits","strawberry",9,6271,34031,1
"8055","SSHj1YWXmrM",14,"Fruits","tomato",16,4095,58886,1
"8056","SSHj1YWXmrM",15,"Animals","bear",4,824,5143,1
"8057","SSHj1YWXmrM",15,"Animals","beaver",14,1720,84453,1
"8058","SSHj1YWXmrM",15,"Animals","bird",10,7544,59206,1
"8059","SSHj1YWXmrM",15,"Animals","cat",1,2528,2528,1
"8060","SSHj1YWXmrM",15,"Animals","cow",9,816,51662,1
"8061","SSHj1YWXmrM",15,"Animals","deer",5,11424,16567,1
"8062","SSHj1YWXmrM",15,"Animals","dog",2,720,3248,1
"8063","SSHj1YWXmrM",15,"Animals","elk",6,1008,17575,1
"8064","SSHj1YWXmrM",15,"Animals","ferret",12,10952,79597,1
"8065","SSHj1YWXmrM",15,"Animals","groundhog",13,3136,82733,1
"8066","SSHj1YWXmrM",15,"Animals","horse",3,1071,4319,1
"8067","SSHj1YWXmrM",15,"Animals","moose",7,1071,18646,1
"8068","SSHj1YWXmrM",15,"Animals","pig",8,32200,50846,1
"8069","SSHj1YWXmrM",15,"Animals","wolf",11,9439,68645,1
"8070","SSHj1YWXmrM",16,"Methods of Transportation","bike",17,14880,87492,1
"8071","SSHj1YWXmrM",16,"Methods of Transportation","boat",8,2696,22183,1
"8072","SSHj1YWXmrM",16,"Methods of Transportation","bus",2,1184,4863,1
"8073","SSHj1YWXmrM",16,"Methods of Transportation","car",1,3679,3679,1
"8074","SSHj1YWXmrM",16,"Methods of Transportation","cruiseship",10,4624,28591,1
"8075","SSHj1YWXmrM",16,"Methods of Transportation","limosine",13,9848,50558,1
"8076","SSHj1YWXmrM",16,"Methods of Transportation","metro",15,4656,57093,1
"8077","SSHj1YWXmrM",16,"Methods of Transportation","motorcycle",4,2681,9248,1
"8078","SSHj1YWXmrM",16,"Methods of Transportation","plane",5,1183,10431,1
"8079","SSHj1YWXmrM",16,"Methods of Transportation","privatejet",7,6984,19487,1
"8080","SSHj1YWXmrM",16,"Methods of Transportation","privejet",6,2072,12503,1
"8081","SSHj1YWXmrM",16,"Methods of Transportation","submarine",9,1784,23967,1
"8082","SSHj1YWXmrM",16,"Methods of Transportation","subway",14,1879,52437,1
"8083","SSHj1YWXmrM",16,"Methods of Transportation","taxi",12,6808,40710,1
"8084","SSHj1YWXmrM",16,"Methods of Transportation","train",3,1704,6567,1
"8085","SSHj1YWXmrM",16,"Methods of Transportation","uber",11,5311,33902,1
"8086","SSHj1YWXmrM",16,"Methods of Transportation","walking",16,15519,72612,1
"8087","SSHj1YWXmrM",17,"Units of measurement","celcius",1,7816,7816,1
"8088","SSHj1YWXmrM",17,"Units of measurement","centimeters",10,2552,31231,1
"8089","SSHj1YWXmrM",17,"Units of measurement","cups",6,2216,21327,1
"8090","SSHj1YWXmrM",17,"Units of measurement","farenheit",2,6096,13912,1
"8091","SSHj1YWXmrM",17,"Units of measurement","feet",15,25910,73029,1
"8092","SSHj1YWXmrM",17,"Units of measurement","gallons",8,2400,25199,1
"8093","SSHj1YWXmrM",17,"Units of measurement","inches",5,1264,19111,1
"8094","SSHj1YWXmrM",17,"Units of measurement","killometers",14,3512,47119,1
"8095","SSHj1YWXmrM",17,"Units of measurement","liters",4,1464,17847,1
"8096","SSHj1YWXmrM",17,"Units of measurement","meters",11,1760,32991,1
"8097","SSHj1YWXmrM",17,"Units of measurement","miles",13,9192,43607,1
"8098","SSHj1YWXmrM",17,"Units of measurement","milets",12,1424,34415,1
"8099","SSHj1YWXmrM",17,"Units of measurement","millimeters",9,3480,28679,1
"8100","SSHj1YWXmrM",17,"Units of measurement","pints",7,1472,22799,1
"8101","SSHj1YWXmrM",17,"Units of measurement","pounds",3,2471,16383,1
"8102","SSHj1YWXmrM",17,"Units of measurement","yard",16,2568,75597,1
"8103","SSHj1YWXmrM",18,"Animals","bear",3,912,4320,2
"8104","SSHj1YWXmrM",18,"Animals","beaver",9,6935,22695,2
"8105","SSHj1YWXmrM",18,"Animals","calf",18,1904,49334,2
"8106","SSHj1YWXmrM",18,"Animals","cat",2,752,3408,2
"8107","SSHj1YWXmrM",18,"Animals","chimpanzee",24,2831,74421,2
"8108","SSHj1YWXmrM",18,"Animals","cow",15,1128,40095,2
"8109","SSHj1YWXmrM",18,"Animals","deer",6,1264,7944,2
"8110","SSHj1YWXmrM",18,"Animals","dog",1,2656,2656,2
"8111","SSHj1YWXmrM",18,"Animals","donkey",8,1408,15760,2
"8112","SSHj1YWXmrM",18,"Animals","elk",4,960,5280,2
"8113","SSHj1YWXmrM",18,"Animals","ferret",25,8056,82477,2
"8114","SSHj1YWXmrM",18,"Animals","gorilla",22,5329,70206,2
"8115","SSHj1YWXmrM",18,"Animals","groundhog",10,3320,26015,2
"8116","SSHj1YWXmrM",18,"Animals","hippo",12,2728,30567,2
"8117","SSHj1YWXmrM",18,"Animals","horse",7,6408,14352,2
"8118","SSHj1YWXmrM",18,"Animals","lamb",16,5751,45846,2
"8119","SSHj1YWXmrM",18,"Animals","monkey",23,1384,71590,2
"8120","SSHj1YWXmrM",18,"Animals","moose",5,1400,6680,2
"8121","SSHj1YWXmrM",18,"Animals","panda",20,8096,62894,2
"8122","SSHj1YWXmrM",18,"Animals","pig",14,2736,38967,2
"8123","SSHj1YWXmrM",18,"Animals","pony",19,5464,54798,2
"8124","SSHj1YWXmrM",18,"Animals","redpanda",21,1983,64877,2
"8125","SSHj1YWXmrM",18,"Animals","sheep",17,1584,47430,2
"8126","SSHj1YWXmrM",18,"Animals","turtle",13,5664,36231,2
"8127","SSHj1YWXmrM",18,"Animals","zebra",11,1824,27839,2
"8128","SSHj1YWXmrM",19,"Fruits","apple",1,3903,3903,2
"8129","SSHj1YWXmrM",19,"Fruits","avocado",19,11647,63276,2
"8130","SSHj1YWXmrM",19,"Fruits","blackberry",14,2256,37853,2
"8131","SSHj1YWXmrM",19,"Fruits","bloodorange",4,2784,10911,2
"8132","SSHj1YWXmrM",19,"Fruits","blueberry",13,2112,35597,2
"8133","SSHj1YWXmrM",19,"Fruits","cantoloupe",16,3368,43733,2
"8134","SSHj1YWXmrM",19,"Fruits","clementine",2,2008,5911,2
"8135","SSHj1YWXmrM",19,"Fruits","dragonfruit",9,7168,27870,2
"8136","SSHj1YWXmrM",19,"Fruits","grape",20,6608,69884,2
"8137","SSHj1YWXmrM",19,"Fruits","grapefruit",5,2423,13334,2
"8138","SSHj1YWXmrM",19,"Fruits","guava",6,4120,17454,2
"8139","SSHj1YWXmrM",19,"Fruits","honeydew",17,3144,46877,2
"8140","SSHj1YWXmrM",19,"Fruits","lemon",10,2256,30126,2
"8141","SSHj1YWXmrM",19,"Fruits","lime",11,976,31102,2
"8142","SSHj1YWXmrM",19,"Fruits","mango",8,1217,20702,2
"8143","SSHj1YWXmrM",19,"Fruits","orange",3,2216,8127,2
"8144","SSHj1YWXmrM",19,"Fruits","pineapple",18,4752,51629,2
"8145","SSHj1YWXmrM",19,"Fruits","raisin",21,1272,71156,2
"8146","SSHj1YWXmrM",19,"Fruits","raspberry",12,2383,33485,2
"8147","SSHj1YWXmrM",19,"Fruits","starfruit",7,2031,19485,2
"8148","SSHj1YWXmrM",19,"Fruits","strawberry",15,2512,40365,2
"8149","SSHj1YWXmrM",20,"Countries","anguila",21,8872,60454,2
"8150","SSHj1YWXmrM",20,"Countries","australia",7,4488,17807,2
"8151","SSHj1YWXmrM",20,"Countries","cambodia",6,1888,13319,2
"8152","SSHj1YWXmrM",20,"Countries","canada",12,1392,27319,2
"8153","SSHj1YWXmrM",20,"Countries","china",4,951,10287,2
"8154","SSHj1YWXmrM",20,"Countries","cuba",19,1504,50054,2
"8155","SSHj1YWXmrM",20,"Countries","denmark",24,1848,82493,2
"8156","SSHj1YWXmrM",20,"Countries","dominicanrepublic",17,10024,47326,2
"8157","SSHj1YWXmrM",20,"Countries","france",16,1976,37302,2
"8158","SSHj1YWXmrM",20,"Countries","germany",15,2767,35326,2
"8159","SSHj1YWXmrM",20,"Countries","greenland",11,2864,25927,2
"8160","SSHj1YWXmrM",20,"Countries","haiti",18,1224,48550,2
"8161","SSHj1YWXmrM",20,"Countries","hungary",2,3207,8295,2
"8162","SSHj1YWXmrM",20,"Countries","iceland",10,1352,23063,2
"8163","SSHj1YWXmrM",20,"Countries","italy",14,2256,32559,2
"8164","SSHj1YWXmrM",20,"Countries","japan",5,1144,11431,2
"8165","SSHj1YWXmrM",20,"Countries","mexico",8,1456,19263,2
"8166","SSHj1YWXmrM",20,"Countries","newzealand",9,2448,21711,2
"8167","SSHj1YWXmrM",20,"Countries","panama",20,1528,51582,2
"8168","SSHj1YWXmrM",20,"Countries","phillipines",22,11392,71846,2
"8169","SSHj1YWXmrM",20,"Countries","russia",3,1041,9336,2
"8170","SSHj1YWXmrM",20,"Countries","spain",1,5088,5088,2
"8171","SSHj1YWXmrM",20,"Countries","sweden",23,8799,80645,2
"8172","SSHj1YWXmrM",20,"Countries","unitedstates",13,2984,30303,2
"8173","SSHj1YWXmrM",21,"Sporting Games","archery",13,13288,47670,1
"8174","SSHj1YWXmrM",21,"Sporting Games","baseball",4,2207,8775,1
"8175","SSHj1YWXmrM",21,"Sporting Games","basketball",5,1912,10687,1
"8176","SSHj1YWXmrM",21,"Sporting Games","bodgeball",6,2912,13599,1
"8177","SSHj1YWXmrM",21,"Sporting Games","cricket",7,1344,14943,1
"8178","SSHj1YWXmrM",21,"Sporting Games","fieldhockey",1,3888,3888,1
"8179","SSHj1YWXmrM",21,"Sporting Games","football",12,3687,34382,1
"8180","SSHj1YWXmrM",21,"Sporting Games","golf",11,968,30695,1
"8181","SSHj1YWXmrM",21,"Sporting Games","gymnastics",9,7112,24831,1
"8182","SSHj1YWXmrM",21,"Sporting Games","icehockey",10,4896,29727,1
"8183","SSHj1YWXmrM",21,"Sporting Games","jetskiing",8,2776,17719,1
"8184","SSHj1YWXmrM",21,"Sporting Games","lacrosse",2,1632,5520,1
"8185","SSHj1YWXmrM",21,"Sporting Games","polo",15,27335,81140,1
"8186","SSHj1YWXmrM",21,"Sporting Games","soccer",3,1048,6568,1
"8187","SSHj1YWXmrM",21,"Sporting Games","swimming",17,4792,88380,1
"8188","SSHj1YWXmrM",21,"Sporting Games","tennis",14,6135,53805,1
"8189","SSHj1YWXmrM",21,"Sporting Games","waterpolo",16,2448,83588,1
"8190","SSHj1YWXmrM",23,"Methods of Transportation","boat",5,1408,7335,2
"8191","SSHj1YWXmrM",23,"Methods of Transportation","bus",1,2327,2327,2
"8192","SSHj1YWXmrM",23,"Methods of Transportation","car",2,784,3111,2
"8193","SSHj1YWXmrM",23,"Methods of Transportation","carservice",17,2512,82332,2
"8194","SSHj1YWXmrM",23,"Methods of Transportation","cruiseship",6,2944,10279,2
"8195","SSHj1YWXmrM",23,"Methods of Transportation","jet",9,1440,18111,2
"8196","SSHj1YWXmrM",23,"Methods of Transportation","lyft",18,1472,83804,2
"8197","SSHj1YWXmrM",23,"Methods of Transportation","metro",13,3120,28158,2
"8198","SSHj1YWXmrM",23,"Methods of Transportation","plane",4,1232,5927,2
"8199","SSHj1YWXmrM",23,"Methods of Transportation","privatejet",8,3240,16671,2
"8200","SSHj1YWXmrM",23,"Methods of Transportation","sailboat",7,3152,13431,2
"8201","SSHj1YWXmrM",23,"Methods of Transportation","schoolbus",15,21111,73244,2
"8202","SSHj1YWXmrM",23,"Methods of Transportation","subway",12,3207,25038,2
"8203","SSHj1YWXmrM",23,"Methods of Transportation","train",3,1584,4695,2
"8204","SSHj1YWXmrM",23,"Methods of Transportation","uber",10,2120,20231,2
"8205","SSHj1YWXmrM",23,"Methods of Transportation","uber",16,6576,79820,2
"8206","SSHj1YWXmrM",23,"Methods of Transportation","van",14,23975,52133,2
"8207","SSHj1YWXmrM",23,"Methods of Transportation","walking",11,1600,21831,2
"8208","SU3WEJHLYmi",1,"Fruits","apple",1,3392,3392,1
"8209","SU3WEJHLYmi",1,"Fruits","banana",2,1831,5223,1
"8210","SU3WEJHLYmi",1,"Fruits","blackcurrant",16,7959,75275,1
"8211","SU3WEJHLYmi",1,"Fruits","blueberry",3,4768,9991,1
"8212","SU3WEJHLYmi",1,"Fruits","clementine",14,3280,42477,1
"8213","SU3WEJHLYmi",1,"Fruits","dragonfruit",10,4376,27254,1
"8214","SU3WEJHLYmi",1,"Fruits","durian",8,2184,21166,1
"8215","SU3WEJHLYmi",1,"Fruits","grape",6,1623,16630,1
"8216","SU3WEJHLYmi",1,"Fruits","grapefruit",7,2352,18982,1
"8217","SU3WEJHLYmi",1,"Fruits","lingenberry",15,24839,67316,1
"8218","SU3WEJHLYmi",1,"Fruits","orange",11,1464,28718,1
"8219","SU3WEJHLYmi",1,"Fruits","pear",12,5815,34533,1
"8220","SU3WEJHLYmi",1,"Fruits","pomegrante",17,7912,83187,1
"8221","SU3WEJHLYmi",1,"Fruits","starfruit",9,1712,22878,1
"8222","SU3WEJHLYmi",1,"Fruits","strawberry",4,2440,12431,1
"8223","SU3WEJHLYmi",1,"Fruits","tangerine",13,4664,39197,1
"8224","SU3WEJHLYmi",1,"Fruits","watermelon",5,2576,15007,1
"8225","SU3WEJHLYmi",2,"Animals","caracal",8,2088,23284,1
"8226","SU3WEJHLYmi",2,"Animals","cat",2,889,6830,1
"8227","SU3WEJHLYmi",2,"Animals","chicken",18,1888,46211,1
"8228","SU3WEJHLYmi",2,"Animals","cow",17,4616,44323,1
"8229","SU3WEJHLYmi",2,"Animals","crow",19,4992,51203,1
"8230","SU3WEJHLYmi",2,"Animals","dog",1,5941,5941,1
"8231","SU3WEJHLYmi",2,"Animals","dolphin",11,2976,30492,1
"8232","SU3WEJHLYmi",2,"Animals","eagle",3,7214,14044,1
"8233","SU3WEJHLYmi",2,"Animals","elephant",7,2080,21196,1
"8234","SU3WEJHLYmi",2,"Animals","gazelle",15,2016,38019,1
"8235","SU3WEJHLYmi",2,"Animals","giraffe",6,2200,19116,1
"8236","SU3WEJHLYmi",2,"Animals","hippo",13,1359,34707,1
"8237","SU3WEJHLYmi",2,"Animals","kangaroo",23,7111,74145,1
"8238","SU3WEJHLYmi",2,"Animals","lion",5,1832,16916,1
"8239","SU3WEJHLYmi",2,"Animals","lizard",20,9030,60233,1
